Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order
11544,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7298800241489251616,Vladimir Putin has decided to run in the March pre,https://www.tiktok.com/@c4news/video/7298800241489251616,<a href='https://www.tiktok.com/@c4news/video/7298800241489251616' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Vladimir Putin has decided to run in the March presidential election, six sources told Reuters a move that will keep him in power until least 2030. #Puttin #russia #politics #currentaffairs #news #c4news ",c4news,https://www.tiktok.com/@c4news,<a href='https://www.tiktok.com/@c4news' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},6.0
11545,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7309874398801055009,putin is finally winning,https://www.tiktok.com/@proactivethinker1/video/7309874398801055009,<a href='https://www.tiktok.com/@proactivethinker1/video/7309874398801055009' target='_blank' rel='noreferrer nofollow'>Open video</a>,putin is finally winning,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},8.0
11546,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7333327645091826987,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #,https://www.tiktok.com/@truthonly007/video/7333327645091826987,<a href='https://www.tiktok.com/@truthonly007/video/7333327645091826987' target='_blank' rel='noreferrer nofollow'>Open video</a>,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #rightwing #leftist #fyp #trending #viral ,truthonly007,https://www.tiktok.com/@truthonly007,<a href='https://www.tiktok.com/@truthonly007' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},0.0
11547,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7333420682044247301,Tucker carlson interviews vladimir putin. Putin st,https://www.tiktok.com/@global_impulse/video/7333420682044247301,<a href='https://www.tiktok.com/@global_impulse/video/7333420682044247301' target='_blank' rel='noreferrer nofollow'>Open video</a>,Tucker carlson interviews vladimir putin. Putin states that the west fears a strong china more than a strong russia. Also that china has surpassed the usa economically in purchasing power parity a long time ago #china #tuckercarlson #russia #vladimirputin #putin #chinatiktok #brics,global_impulse,https://www.tiktok.com/@global_impulse,<a href='https://www.tiktok.com/@global_impulse' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},7.0
11548,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7348407252178472224,"Grand Kremlin Palace, March 20, 2024 - Putin elect",https://www.tiktok.com/@vladimirzarputin/video/7348407252178472224,<a href='https://www.tiktok.com/@vladimirzarputin/video/7348407252178472224' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Grand Kremlin Palace, March 20, 2024 - Putin election 2024 #fyp #foryou #putin #president #putinwalk #russia #redsquare #Mosca #italia #kremlin ",vladimirzarputin,https://www.tiktok.com/@vladimirzarputin,<a href='https://www.tiktok.com/@vladimirzarputin' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},1.0
11549,{'general'},0,0,tk0,{'es'},{'en'},{'explain party running european elections received money putin.'},7353693565819653381,,https://www.tiktok.com/@nhlahl4/video/7353693565819653381,<a href='https://www.tiktok.com/@nhlahl4/video/7353693565819653381' target='_blank' rel='noreferrer nofollow'>Open video</a>,,nhlahl4,https://www.tiktok.com/@nhlahl4,<a href='https://www.tiktok.com/@nhlahl4' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__en'},{'2024-04-28T15:30:00'},{'11392'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_169_1'},{'2024-05-02T21:06:25.883055'},{'2024-05-02T21:06:25.883078'},2.0
11550,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7237813716798999814,South africa is being placed under Sanctions #ukra,https://www.tiktok.com/@apov12345/video/7237813716798999814,<a href='https://www.tiktok.com/@apov12345/video/7237813716798999814' target='_blank' rel='noreferrer nofollow'>Open video</a>,South africa is being placed under Sanctions #ukraine #putin #america #ANC #africa #russia #sanctions #biden #europe ,apov12345,https://www.tiktok.com/@apov12345,<a href='https://www.tiktok.com/@apov12345' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},11.0
11551,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7241092985415421210,"Putin warns "" I am NOT bluffing "" #russia #fyp #ne",https://www.tiktok.com/@alwaysreal8/video/7241092985415421210,<a href='https://www.tiktok.com/@alwaysreal8/video/7241092985415421210' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Putin warns "" I am NOT bluffing "" #russia #fyp #news #ukraine #breakingnews #usa #uk #putin ",alwaysreal8,https://www.tiktok.com/@alwaysreal8,<a href='https://www.tiktok.com/@alwaysreal8' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},9.0
11552,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7267869554234215713,Russia vs UK . #economy #usa #russia #putin #uk ,https://www.tiktok.com/@proactivethinker1/video/7267869554234215713,<a href='https://www.tiktok.com/@proactivethinker1/video/7267869554234215713' target='_blank' rel='noreferrer nofollow'>Open video</a>,Russia vs UK . #economy #usa #russia #putin #uk ,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},1.0
11553,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7270553913256971553,The real reason why Putin hates Nato #putin #nato ,https://www.tiktok.com/@proactivethinker1/video/7270553913256971553,<a href='https://www.tiktok.com/@proactivethinker1/video/7270553913256971553' target='_blank' rel='noreferrer nofollow'>Open video</a>,The real reason why Putin hates Nato #putin #nato #money #usa #europe #russia ,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},4.0
11554,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7289524694984756513,Polish MEP Dominik Tarczynski explained in a TV in,https://www.tiktok.com/@reportanews/video/7289524694984756513,<a href='https://www.tiktok.com/@reportanews/video/7289524694984756513' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Polish MEP Dominik Tarczynski explained in a TV interview why he will not take in Illegal muslim migrants. On Sunday, Poland is holding a referendum which will determine if Poland will accept the EU’s new quota that will obligate countries to take in illegal migrants. #poland #migration #islam ",reportanews,https://www.tiktok.com/@reportanews,<a href='https://www.tiktok.com/@reportanews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},8.0
11555,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7298800241489251616,Vladimir Putin has decided to run in the March pre,https://www.tiktok.com/@c4news/video/7298800241489251616,<a href='https://www.tiktok.com/@c4news/video/7298800241489251616' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Vladimir Putin has decided to run in the March presidential election, six sources told Reuters a move that will keep him in power until least 2030. #Puttin #russia #politics #currentaffairs #news #c4news ",c4news,https://www.tiktok.com/@c4news,<a href='https://www.tiktok.com/@c4news' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},5.0
11556,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7309874398801055009,putin is finally winning,https://www.tiktok.com/@proactivethinker1/video/7309874398801055009,<a href='https://www.tiktok.com/@proactivethinker1/video/7309874398801055009' target='_blank' rel='noreferrer nofollow'>Open video</a>,putin is finally winning,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},6.0
11557,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7333327645091826987,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #,https://www.tiktok.com/@truthonly007/video/7333327645091826987,<a href='https://www.tiktok.com/@truthonly007/video/7333327645091826987' target='_blank' rel='noreferrer nofollow'>Open video</a>,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #rightwing #leftist #fyp #trending #viral ,truthonly007,https://www.tiktok.com/@truthonly007,<a href='https://www.tiktok.com/@truthonly007' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},0.0
11558,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7335639568689007904,,https://www.tiktok.com/@mirceavarga518/video/7335639568689007904,<a href='https://www.tiktok.com/@mirceavarga518/video/7335639568689007904' target='_blank' rel='noreferrer nofollow'>Open video</a>,,mirceavarga518,https://www.tiktok.com/@mirceavarga518,<a href='https://www.tiktok.com/@mirceavarga518' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},10.0
11559,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7348407252178472224,"Grand Kremlin Palace, March 20, 2024 - Putin elect",https://www.tiktok.com/@vladimirzarputin/video/7348407252178472224,<a href='https://www.tiktok.com/@vladimirzarputin/video/7348407252178472224' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Grand Kremlin Palace, March 20, 2024 - Putin election 2024 #fyp #foryou #putin #president #putinwalk #russia #redsquare #Mosca #italia #kremlin ",vladimirzarputin,https://www.tiktok.com/@vladimirzarputin,<a href='https://www.tiktok.com/@vladimirzarputin' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},3.0
11560,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7353693565819653381,,https://www.tiktok.com/@nhlahl4/video/7353693565819653381,<a href='https://www.tiktok.com/@nhlahl4/video/7353693565819653381' target='_blank' rel='noreferrer nofollow'>Open video</a>,,nhlahl4,https://www.tiktok.com/@nhlahl4,<a href='https://www.tiktok.com/@nhlahl4' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},2.0
11561,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7354892107946953989,,https://www.tiktok.com/@alinaprenses/video/7354892107946953989,<a href='https://www.tiktok.com/@alinaprenses/video/7354892107946953989' target='_blank' rel='noreferrer nofollow'>Open video</a>,,alinaprenses,https://www.tiktok.com/@alinaprenses,<a href='https://www.tiktok.com/@alinaprenses' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'11393'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_167_1'},{'2024-05-02T21:06:26.472439'},{'2024-05-02T21:06:26.472467'},7.0
11638,{'general'},0,0,tk0,{'es'},{'es'},{'explique partido presenta elecciones europeas recibido dinero putin.'},7072439621967170822,Vladímir #Putin publica la lista de #países “#host,https://www.tiktok.com/@rtvenoticias/video/7072439621967170822,<a href='https://www.tiktok.com/@rtvenoticias/video/7072439621967170822' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Vladímir #Putin publica la lista de #países “#hostiles”, países que han realizado “acciones no amistosas” contra #Rusia",rtvenoticias,https://www.tiktok.com/@rtvenoticias,<a href='https://www.tiktok.com/@rtvenoticias' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__es'},{'2024-04-28T15:30:00'},{'11401'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_168_1'},{'2024-05-02T21:06:28.710328'},{'2024-05-02T21:06:28.710365'},8.0
11639,{'general'},0,0,tk0,{'es'},{'es'},{'explique partido presenta elecciones europeas recibido dinero putin.'},7082965599919344902,#CapCut #putin #rusia #europa #vemeziela #viral,https://www.tiktok.com/@soyjohan.ve/video/7082965599919344902,<a href='https://www.tiktok.com/@soyjohan.ve/video/7082965599919344902' target='_blank' rel='noreferrer nofollow'>Open video</a>,#CapCut #putin #rusia #europa #vemeziela #viral,soyjohan.ve,https://www.tiktok.com/@soyjohan.ve,<a href='https://www.tiktok.com/@soyjohan.ve' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__es'},{'2024-04-28T15:30:00'},{'11401'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_168_1'},{'2024-05-02T21:06:28.710328'},{'2024-05-02T21:06:28.710365'},2.0
11640,{'general'},0,0,tk0,{'es'},{'es'},{'explique partido presenta elecciones europeas recibido dinero putin.'},7309835984252734752,Rusia pone fechas a sus próximas elecciones con pu,https://www.tiktok.com/@rtvenoticias/video/7309835984252734752,<a href='https://www.tiktok.com/@rtvenoticias/video/7309835984252734752' target='_blank' rel='noreferrer nofollow'>Open video</a>,Rusia pone fechas a sus próximas elecciones con putin como “claro” futuro ganador | #rusia #putin #elecciones #votos #presidente ,rtvenoticias,https://www.tiktok.com/@rtvenoticias,<a href='https://www.tiktok.com/@rtvenoticias' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__es__es'},{'2024-04-28T15:30:00'},{'11401'},{'eu24--tk0_scheduled__2024-05-02T20:40:00+00:00_168_1'},{'2024-05-02T21:06:28.710328'},{'2024-05-02T21:06:28.710365'},4.0
